processed_data,label
son lên màu cực đẹp thơm đóng_gói rất chắc mua hình_ảnh chỉ mang tính_chất nhận xu,"[0, 0, 1, 0, 0, 1, 0, 1]"
quá rẻ cho một chú son lỳ lên màu cũng xinh recomend mn nên mua nha,"[0, 0, 0, 1, 0, 1, 0, 0]"
giao hàng đúng và nhanh chưa thử chưa biết nhưng thấy có_vẻ ổn để xài thử rồi quay lại đánh_giá thêm lần nữa màu son đẹp,"[0, 0, 0, 0, 0, 1, 1, 0]"
xinh lắm nha mn mịn và có mùi thơm mỗi tội ship lâu lắm luôn,"[0, 1, 1, 0, 0, 0, 1, 0]"
kết_cấu màu 03 không hợp với mấy bạn đã ngăm như tui âu chào_mừng bạn đến với bảng nhớ tạm của gboard bất_kỳ văn_bản nào bạn sao_chép sẽ được lưu tại đây,"[0, 1, 0, 0, 0, 1, 0, 0]"
son xinh lắm ạ,"[0, 0, 0, 0, 1, 0, 0, 0]"
thời_gian giao hàng dự_kiến cho sản_phẩm này là từ 7 9 ngày chất_liệu kích_thước cm chiều dài 38 ngực 70 có độ co_giãn tốt chiều dài tay_áo 17 do đo thủ_công nên không_thể tránh việc sai kích_thước nhưng không đáng_kể sai_số có_thể từ 2 4 cm,"[0, 0, 0, 0, 1, 0, 0, 0]"
xài ok lắm tv nhiệt_tình giao hàng nhanh chuẩn_bị hàng nhanh ncl ok nên mua,"[0, 0, 0, 0, 0, 0, 1, 0]"
son lên màu rất chuẩn ship cũng nhanh đánh_giá 5 sao aạ,"[0, 0, 0, 0, 0, 1, 1, 0]"
màu đẹp lắm pleading_face giao đủ hàng mà đúng màu mua hai lần rồi chưa hề thất_vọng nên mua nha sparkling_heart,"[0, 0, 0, 0, 0, 1, 1, 0]"
đợt săn sale đc giá quá hời son mini nhưng ko quá nhỏ đâu ạ màu lên khá mịn và đẹp nhất là màu 708 ưng sỉu luôn màu 905 lên bật tông cam nhiều ko được đẹp lắm nhìn_chung son khá ưng mịn màu đánh lên khá lỳ,"[1, 1, 0, 1, 0, 1, 0, 0]"
giao hàng nhanh son có mùi socola rất thơm màu son thì lên chuẩn,"[0, 0, 1, 0, 0, 1, 1, 0]"
chất_lượng sản_phẩm tốt mua lần 2 rồi giao khá nhanh đóng hàng cẩn_thận,"[0, 0, 0, 0, 0, 0, 1, 1]"
công_dụng danh son kết_cấu son kem độ bền_màu trung_binh màu son tươi_đẹp giao hàng nhanh ac,"[1, 1, 0, 0, 0, 1, 1, 0]"
son rất nhanh khỏi sử_dụng cần lưu_ý đánh viền môi khó lâu trôi,"[1, 0, 0, 0, 0, 0, 0, 0]"
hình_ảnh chỉ mang tính_chất minh_họa nhg màu đẹp lém lun ý heart_suit heart_suit heart_suit,"[0, 0, 0, 0, 0, 1, 0, 0]"
yody chuc ban ngat ngay 01 01 sinh nhat vui ve yody gui ban ma_sndkrjb 30 02 san pham thiet ke nguyen gia moi ban ngat mang sms qua yody truoc 07 01,"[0, 0, 0, 0, 1, 0, 0, 0]"
son rất đẹp chất son mềm mịn vỏ son cũng mình mua cũng khá thơm nói_chung là ưng,"[0, 1, 1, 0, 0, 0, 0, 0]"
son màu xinh giao hàng cũng nhanh đóng_gói sản_phẩm cẩn_thận face_with_tongue,"[0, 0, 0, 0, 0, 1, 1, 1]"
mua em 25 này mấy lần r vẫn mê nói_chung là hàng có tem mác nên mua cứ yên_tâm nhé,"[0, 0, 0, 0, 1, 0, 0, 0]"
kết_cấu hang chuan độ bền_màu ok bia25 màu quốc_dân r còn thỏi son bóng 08 đc tặng mùi giống kẹo trà sữa màu cũng xinh lắm,"[1, 1, 1, 0, 0, 1, 0, 0]"
không nghĩ son lên màu đẹp như vậy chất_lượng quá ok giao hàng siêu nhanh,"[0, 0, 0, 0, 0, 1, 1, 0]"
rất đẹp,"[0, 0, 0, 0, 1, 0, 0, 0]"
mướt lắm nha son lên màu đẹp nhưng không được lì đâu ạ,"[1, 1, 0, 0, 0, 1, 0, 0]"
mua tặng bạn mà chất son lì của bia thì khỏi chê rồi siêu lì siêu đẹp 10 điểm,"[1, 1, 0, 0, 0, 0, 0, 0]"
son màu đẹp bôi lên mình mỗi tội đợi hơi lâu xíu son màu đẹp bôi lên mình mỗi tội đợi hơi lâu xíu,"[0, 0, 0, 0, 0, 1, 1, 0]"
son khá đẹp chất_lượng sản_phẩm ok mở ra ngửi thấy mùi rượu ngay nhưng kh phải là mùi rượu_vang đóng_gói hơi sơ_sài nói_chung son rẻ nên vậy là khá ok,"[0, 0, 1, 1, 0, 0, 0, 1]"
mình đã nhận đc hàng shop đóng_gói cẩn_thận son có mùi thơm,"[0, 0, 1, 0, 0, 0, 0, 1]"
son xiêu xinh mùi rấc thơm,"[0, 0, 1, 0, 0, 0, 0, 0]"
trả_lời trên báo thanh_niên sô y tiết cho biết anh rất mừng vì đã thoát cảnh ở thuê ở đợ từ nhỏ đến giờ tôi toàn đi chăn bò cho người quen để kiếm chén cơm ăn qua ngày giờ_đây thoát khỏi cảnh đó tôi thấy mình may_mắn và rất biết_ơn,"[0, 0, 0, 0, 1, 0, 0, 0]"
son lên môi rất là đẹp luôn ạ mướt vỏ ngoài của son đẹp 10 điểm cho sự hài_lòng,"[0, 1, 0, 0, 0, 1, 0, 0]"
đóng gói chắc_chắn có thiệp cảm_ơn xinh_xẻo quá_chừng red_heart thumbs_up_light_skin_tone giao hàng hơi lâu xíu thôi nhưng mua đx 2 màu đều ưnh nên bỏ_qua hết partying_face,"[0, 0, 0, 0, 0, 1, 1, 1]"
son màu 20 hk đc đẹp lắm có base hồng khá nhiều nh mn ơi màu ko giống ảnh đâu màu kiểm 1 chut hồng 1 chut đỏ 1 chut nâu rolling_on_the_floor_laughing nói_chung ko xinh lắm đc cái chất mềm mịn thôi cũng cho shop 5 sao,"[0, 1, 0, 0, 0, 1, 0, 0]"
xinh xịn hạt rẻ các bác ạ red_heart red_heart nhận hàng siêu chim_ưng luôn đóng_gói kĩ 10 đỉm cherry_blossom grinning_face_with_sweat cherry_blossom,"[0, 0, 0, 1, 0, 0, 0, 1]"
sản_phẩm đúng như mô_tả lên màu đẹp đóng_gói cẩn_thận nhưng giao hàng mất 20 ngày khá lâu,"[0, 0, 0, 0, 0, 1, 1, 1]"
đẹp giao hàng hơi lâu,"[0, 0, 0, 0, 0, 0, 1, 0]"
màu xinh xĩu quá iuiui,"[0, 0, 0, 0, 0, 1, 0, 0]"
giao hàng nhanh son siêu xinh mùi thơm mn nên mua nheé,"[0, 0, 1, 0, 0, 0, 1, 0]"
đóng gói không cẩn_thận mua hàng chính hãng mà hộp bị bóp_méo nhìn vào lại giống hàng fake nghĩ nó có chán không son dễ trôi rõ bia các thỏi trước dùng rất lâu trôi dù có ăn_uống đến cuối ngày sẽ còn lớp tint nhưng thỏi này đánh lên được 1 h là trôi gần như k còn dù không ăn chỉ có uống nước thôi,"[1, 0, 0, 0, 0, 0, 0, 1]"
màu rất đẹp tuyệt_vời lun mình mua lúc nên giá rất ok,"[0, 0, 0, 1, 0, 1, 0, 0]"
sản_phẩm đẹp lắm luôn é đánh lên son mịn u_mê chữ ê kéo_dài luôn smiling_face_with_heart eyes_shop đóng_gói chắc_chắn ship thì thân_thiện vỏ cute xỉu luôn giao hàng hơi lâu ẻ vì shop nước_ngoài nên thông_cảm á sẽ ủng_hộ shop lần sau cho shop 5 sao luôn nhé beating_heart,"[0, 0, 0, 0, 0, 0, 1, 1]"
bình_luận chỉ mang tính_chất nhận xu nhận xu nhận xu và nhận xu nh,"[0, 0, 0, 0, 1, 0, 0, 0]"
son siu xinh thơm lắm luon íi 3 rất chi là thích luon k,"[0, 0, 1, 0, 0, 0, 0, 0]"
hàng giao đúng màu son có mùi thơm nữa đáng để mua lắm nha,"[0, 0, 1, 0, 0, 0, 1, 0]"
xinh xĩu nha màu lên rất chuẩn thơm nữa xinh quá_trời nên mua ạ,"[0, 0, 1, 0, 0, 1, 0, 0]"
son xinh lắm nha màu lên đẹp chất son mịn mình mua sale có 19 k mà ưng lắm luôn í recomend mn nên mua nha,"[0, 1, 0, 1, 0, 1, 0, 0]"
đỉnh lắm luôn á mn ơi màu siêu đẹp tôn da mà lại mịn môi lắm luôn í,"[0, 1, 0, 0, 0, 1, 0, 0]"
son ổn so với giá ko quá lì nhưng thơm mùi hoa_quả giao hàng nhanh,"[1, 0, 1, 1, 0, 0, 1, 0]"
hình_ảnh vaà video không liên_quan nhưng mà chất_lượng đẹp lám mha,"[0, 0, 0, 0, 1, 0, 0, 0]"
sp tốt lắm rồi ạ các nàng nhanh tay ib cho store liền để đc chọn mẫu nè e có kinh_nghiệm khi đi ngủ trước đi ạ huhu cả các nàng nhanh tay,"[0, 0, 0, 0, 1, 0, 0, 0]"
son lên màu đẹp lắm nha_shop lại còn rẻ nữa sẽ ủng_hộ shop tiếp,"[0, 0, 0, 1, 0, 1, 0, 0]"
shop đóng gói hàng cẩn_thận son lên màu xinh và iu lắm hàng chính hãng,"[0, 0, 0, 0, 0, 1, 0, 1]"
những tiếng cười của anh của mình nhập_khẩu trang loại quai dãn ra_mắt của người,"[0, 0, 0, 0, 1, 0, 0, 0]"
son mùi hắc cực nhưng lúc tô lên thì sẽ ít nghe mùi k ảnh_hưởng lắm bạn nào thích son mùi thơm thì cân_nhắc màu đẹp ổn 5 sao k nói nhìu lên video khá mờ nên mình lên ảnh luôn một cái ảnh thường và ảnh có bật flash màu 708,"[0, 0, 1, 0, 0, 1, 0, 0]"
độ bền_màu son sieu li rất đáng tiền mua son siêu lì mình ăn hết ổ_bánh_mì uống thêm li trsua mà kh hề phai đi chút nao,"[1, 0, 0, 1, 0, 0, 0, 0]"
hàng khá oke á mọi ngừi gói hàng rất kỹ luôn nên nhận hàng_không hư_hại gì cả về sản_phẩm thì hàng em mua tặng sinh_nhật nên không dùng nhưng mùi khá ổn không bị hăng hay gắt quá thơm thơm mùi cà_phê nhưng lắm lúc em ngửi ra thành mùi sữa dừa thôi đánh_giá thấy cũng đáng thử nhá mọi ngừi,"[0, 0, 1, 0, 0, 0, 0, 1]"
son đẹp đóng_gói khá cẩn_thận h,"[0, 0, 0, 0, 0, 0, 0, 1]"
màu son đẹp tuy_nhiên son không đều còn có cảm_giác bị vón cục chờ hàng hơi lâu và hơi thất_vọng,"[0, 0, 0, 0, 0, 1, 1, 0]"
son đẹp màu giống hình mỗi tội ship hơi lâu do hàng nước_ngoài,"[0, 0, 0, 0, 0, 1, 1, 0]"
độ bền_màu không được lì son thơm dễ trôi k bám môi hơi khô chất son không được giống hình cho lắm,"[1, 1, 1, 0, 0, 0, 0, 0]"
son màu đẹp chuẩn màu son lỳ và mịn môi k bị lộ vân môi và mùi son thơm smiling_face_with_hearts smiling_face_with_smiling_eyes,"[1, 0, 1, 0, 0, 1, 0, 0]"
son xinh lắm mọi ngừi owi giao hàng cũng nhanh tranh_thủ đợt sale nên rẻ chất son mịn mướt lên màu đẹp màu son này làm gì xa_lạ vs ce nữa,"[0, 1, 0, 1, 0, 1, 1, 0]"
son rẻ ok rất thơm nha đánh lên ko bị khô ncl ổn k chất lượn tốt,"[0, 1, 1, 1, 0, 0, 0, 0]"
màu đẹp lắm,"[0, 0, 0, 0, 0, 1, 0, 0]"
chúc ngủ ngon lần thứ bốn_mươi việc yêu anh dường_như đã trở_thành một thói_quen trước_kia tủm_tỉm cười cả ngày bây_giờ âm_thầm khóc suốt đêm như loại bệnh khó chữa dù có róc_xương róc thịt để điều_trị thì cũng e là khó thể khỏi ngủ ngon mơ đẹp,"[0, 0, 0, 0, 1, 0, 0, 0]"
son đẹp h và yin sthb sdjncdtk xgjbz chn shn xhjbz vgj xfhbxfj h,"[0, 0, 0, 0, 1, 0, 0, 0]"
vỏ son đẹp sờ thích cực nma chất thì mình hơi thất_vọng lì nhưng ma k đều màu màu lên cứ hồng_hồng,"[1, 1, 0, 0, 0, 0, 0, 0]"
kết_cấu mau chuan độ bền_màu sieu lai giao hàng siêu nhanh còn được tặng bao lì xit với cái gương bia nữa siêu cuter,"[1, 1, 0, 0, 0, 1, 1, 0]"
son đẹp mê luôn mng giá quá rẻ cho 1 em chất_lượng như vậy màu 01 chuẩn đỏ nâu giống blr a12 và bia25 chỉ là ko biết có hại môi hay ko nhưng màu đẹp 5 cho shop,"[0, 0, 0, 1, 0, 1, 0, 0]"
hàng quốc_tế nên giao hơi lâu son xênh xỉu hgytsdxe d5cỹt,"[0, 0, 0, 0, 0, 0, 1, 0]"
son đẹp màu final note miễn chêe rùi ạ,"[0, 0, 0, 0, 0, 1, 0, 0]"
hình_ảnh và video chỉ mang tính_chất nhận xu face_with_tears_of_joy chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh đáng đồng_tiền,"[0, 0, 0, 0, 0, 0, 1, 1]"
son màu xấu lắm màu đỏ mà về đánh ra_màu tím nó già lắm luôn về bỏ luôn hai cây đánh lên bị loan lỗ trên môi,"[0, 0, 0, 0, 0, 1, 0, 0]"
chất son lỏng gần như nước lun chứ k phải kem có độ_ẩm đánh lên môi căng_mọng k bị khô màu 1 mình nghĩ sẽ trầm hơn ai_ngờ nó tươi như này,"[0, 1, 0, 0, 0, 1, 0, 0]"
shop giao nhanh đóng_gói chacw chắn son xinh xỉu luonmn,"[0, 0, 0, 0, 0, 0, 1, 1]"
giao hàng lâu đóng_gói cẩn_thận giao đúng sadn oharm đặt mua,"[0, 0, 0, 0, 0, 0, 1, 1]"
shop cbi hàng nhanh giao hàng cũng nhanh chất son lì đẹp k chê đc điểm gì,"[1, 1, 0, 0, 0, 0, 1, 0]"
đóng gói đẹp chắc_chắn shiper phục_vụ tốt chưa xài nên chưa bit son thế_nào,"[0, 0, 0, 0, 0, 0, 1, 1]"
son nhin ưng mau cung dep nua re thi k doi hoi,"[0, 0, 0, 1, 0, 1, 0, 0]"
son siêu xinh mua lại lần 2 rồi vẫn ưng_ý khâu đóng_gói cẩn_thận uy_tín nên mua nha các bạn,"[0, 0, 0, 0, 0, 0, 0, 1]"
bút kẻ mắt đẹp mĩ_mãn đã dùng nhiều 5 saoi,"[0, 0, 0, 0, 1, 0, 0, 0]"
đã mua nhiều lần không có gì để bàn cả đóng_gói cẩn_thận giao hàng nhanh okla,"[0, 0, 0, 0, 0, 0, 1, 1]"
chất son mịn cực_kỳ lại thơm nữa đóng_gói sản_phẩm chắc_chắn rẻ cực lun ạ,"[0, 1, 1, 1, 0, 0, 0, 1]"
công_dụng son xinh đánh lên đẹp cực neè kết_cấu son như trong hình độ bền_màu màu để lâu lì nha mua về mix màu cũng xinh lắm nè trên 03 giữa 05 chụp lên chỉ được v thui,"[1, 1, 0, 0, 0, 1, 0, 0]"
son đẹp giá_cả hợp_lý hang qt nên giao hơi lâu nhưng ko sao vs chất son đẹp vầy nên bỏ_qua,"[0, 1, 0, 1, 0, 0, 1, 0]"
hàng quốc_tế nên giao hơi lâu đặt 10 10 thì tối 19 10 ms nhận đc son màu đẹp và thơm 501 màu hơi mlb 402 thì hơi nghiêng đỏ cam đất,"[0, 0, 1, 0, 0, 1, 1, 0]"
sản_phẩm tốt chất_lượng tuyệt_vời giao hàng nhanh rất hài_lòng nha,"[0, 0, 0, 0, 0, 0, 1, 0]"
mùi nồng khô môi meat pie bánh pa_tê jam pie bánh_nướng nhân mứt cream pie bánh_kem mud pie bánh đất bánh cát bánh bùn trẻ_con nghịch,"[0, 1, 1, 0, 0, 0, 0, 0]"
ckgifx,"[0, 0, 0, 0, 1, 0, 0, 0]"
đẹp bạn gái khen thơm từ khi cô ấy tô lên đôi môi tôi như lần đầu gặp em vậy vậy chuyện gì đã khiến cô ấy một người từ dịu_dàng dễ_thương thành một bà_cô cục_cằn khó_tính smiling_face_with_tear,"[0, 0, 1, 0, 0, 0, 0, 0]"
hãng này sản_phẩm vừa rẻ vừa xinh lúc_nào mua cũng hài_lòng,"[0, 0, 0, 1, 0, 0, 0, 0]"
son đúng chuẩn luôn ạ 3 màu đẹp mà mịn lắm luôn ạ giao hàng nhanh đóng_gói chắc_chắn ạ 3,"[0, 1, 0, 0, 0, 1, 1, 1]"
giao hàng nhanh nha m n son dùng thích lắm ạ bùi thơm màu son lên khá đẹp lần sau sẽ lại ủng_hộ shop smiling_face_with_heart eyes,"[0, 0, 1, 0, 0, 1, 1, 0]"
chất son đẹp mềm lên đúng màu mỗi tộiminhf ngửi thấy vỏ hơi hôi khó ngửi,"[0, 1, 1, 0, 0, 1, 0, 0]"
son đẹp cầm trắc tay màu thì siu đẹp luôn thơm cục kì nha mn giao hàng nhanh,"[0, 0, 1, 0, 0, 1, 1, 0]"
son đẹp chất_lượng tốt đóng_gói kĩ_càng giao hàng nhanh chất_lượng,"[0, 0, 0, 0, 0, 0, 1, 1]"
giao hàng nhanh đóng_gói kĩ đẹp chất son rất mịn và thơm cảm_ơn shop,"[0, 1, 1, 0, 0, 0, 1, 1]"
công_dụng môi tươi_tắn hơn kết_cấu đặc độ bền_màu bám màu khá kĩ vì là hàng quốc_tế nên giao hơi lâu đóng_gói đẹp vỏ son nhám sờ thích tay cực chất son đặc tán ra đã vãi mùi thơm như mùi kẹo ha sao á mà nó thơm chung cũng ổn lần đầu_tiên mua son nên oke quá rùi,"[1, 1, 1, 0, 0, 0, 1, 1]"
chất son mịn lì thơm mùi nho màu ổn giao hàng nhanh nên mua,"[1, 1, 1, 0, 0, 1, 1, 0]"
em thấy son ổn hợp với giá tiền bỏ ra vid chỉ mang tchat nhận xu thui nha shiper chỗ em khá nhiệt_tình,"[0, 0, 0, 1, 0, 0, 1, 0]"
giao hàng nhanh gói hàng cẩn_thận son chính hãng bôi đẹp lên môi rất xinh,"[0, 0, 0, 0, 0, 0, 1, 1]"
ở đây có code am fire video hướng_dẫn,"[0, 0, 0, 0, 1, 0, 0, 0]"
công_dụng dep xuat sac kết_cấu độ bền_màu,"[1, 1, 0, 0, 0, 0, 0, 0]"
son xinh xỉu luôn nha nhưng mà do đơn quốc_tế nên giao hơi lâu xíu,"[0, 0, 0, 0, 0, 0, 1, 0]"
sản_phẩm tốt y hình giao hàng nhanh shop giao hàng đúng sản_phẩm chất_lượng,"[0, 0, 0, 0, 0, 0, 1, 0]"
săn sale dc nên giá rất hời son lên màu rất đẹp luôn đánh vào rất ưng,"[0, 0, 0, 1, 0, 1, 0, 0]"
hơi lâu xíu nhưng son đẹp vỏ cute xĩu hihi tuyệt,"[0, 0, 0, 0, 0, 0, 1, 0]"
son siêu cute mua để tặng nên chưa thử nhưng mùi thơm giao hàng cũng khá nhanh nữa,"[0, 0, 1, 0, 0, 0, 1, 0]"
hàng chất_lượng lắm mọi ngừi ơi đã cái nư wa trời đóng_gói cẩn_thận mà shop cũng giao nhanh nữa nói_chung là quá tuỵt zời,"[0, 0, 0, 0, 0, 0, 1, 1]"
đóng gói cẩn_thận giao hàng nhanh màu ở ngoài siêu đẹp nha red_heart red_heart,"[0, 0, 0, 0, 0, 1, 1, 1]"
son dùng nhiều rồi ok mùi thơm lên màu xinh,"[0, 0, 1, 0, 0, 1, 0, 0]"
10 ngày nhận hàng chất son khá lì mùi son như mùi kẹo hay socola ấy,"[1, 1, 1, 0, 0, 0, 1, 0]"
xinh dep tuyet voi rat la ok luon dang de mua minh se mua them,"[0, 0, 0, 0, 1, 0, 0, 0]"
son mau đẹp giao hang nhanh se ung ho_shop nua h,"[0, 0, 0, 0, 0, 1, 1, 0]"
son rẻ mà lì quá_trời nha mng recomend mọi người mua nha,"[1, 0, 0, 1, 0, 0, 0, 0]"
ok mà thấy nó thiên_cam hơn đỏ but chất son mịn lắm nha,"[0, 1, 0, 0, 0, 1, 0, 0]"
ko có ảnh ở đây nên mình dùng tạm nha son màu chuẩn đỏ mình thấy đẹp và rất hợp tết nha ko bị ngả hồng quá mdu môi mình base hồng nhưng chất son hơi khô và bám môi nha nên ai nhiều rãnh môi thì chú_ý dưỡng kĩ á shop gói cũng chu_đáo nha mỗi tội ship hơi lâu hic,"[0, 1, 0, 0, 0, 1, 1, 0]"
màu sáng hơn trong hình chất kem nặng ko bám lâu trên môi được,"[1, 1, 0, 0, 0, 1, 0, 0]"
giao hàng nhanh đóng_gói chắc_chắn son thơm đẹp,"[0, 0, 1, 0, 0, 0, 1, 1]"
xinh k cần phải bàn_cãi chất_lượng tốt giao hàng nhanh nên mua,"[0, 0, 0, 0, 0, 0, 1, 0]"
màu son hơi bột 1 chút ai môi khô thì nên cân_nhắc giao hàng nhanh,"[0, 1, 0, 0, 0, 0, 1, 0]"
mua shop chính hãng nên yên_tâm lắm màu son đẹp đúng màu giao hàng nhanh,"[0, 0, 0, 0, 0, 1, 1, 0]"
công_dụng son môi kết_cấu son kem độ bền_màu 7 10 son đẹp lì chất nhung mịn màu siêu tôn da ưng,"[1, 1, 0, 0, 0, 0, 0, 0]"
sản_phẩm của shop đều xinh nha mn giá rẻ son vỏ xinh cực nên mua,"[0, 0, 0, 1, 0, 0, 0, 0]"
ok mng ạ thấy review nhiêdu nên thử cũng ưng lắm heart_suit heart_suit heart_suit heart_suit,"[0, 0, 0, 0, 1, 0, 0, 0]"
shop đóng_gói cẩn_thận hàng chính hãng màu lên siêu xinh mn nên thử ạ,"[0, 0, 0, 0, 0, 1, 0, 1]"
u là trời xinh quá đi shop giao hàng nhanh đặt 20 10 đến 23 10 nhận được gòy son thơm cả mềm môi ạ ai da ngăm_ngăm đánh màu này cũng rất xinh đó ạ,"[0, 1, 1, 0, 0, 1, 1, 0]"
chất son không hợp với mình lắm nhma màu oke gói hàng cẩn_thận ạ,"[0, 1, 0, 0, 0, 1, 0, 1]"
thích thỏi có nắp màu nâu hơn vì màu siêu xinh đáng mua thơm lắm mua nhiều được tặng mask môi với dưỡng ẩm nhỏ,"[0, 0, 0, 0, 0, 1, 0, 0]"
màu son ổn đẹp cũng không bám lắm đóng_gói sảm phẩm bòn thường,"[1, 0, 0, 0, 0, 1, 0, 1]"
son màu đẹp chưa lên môi nên chưa biết chất_lượng như nào,"[0, 0, 0, 0, 0, 1, 0, 0]"
son mịn đẹp nhưng mình chưa check nữa,"[0, 1, 0, 0, 0, 0, 0, 0]"
vừa rẻ vừa chất_lượng mẫu_mã đẹp ko_thể tin nổi là có sp tốt như vậy luôn á,"[0, 0, 0, 1, 0, 0, 0, 0]"
vh hb b bhxzv knbxfv b b nmn vcvg xd nbh c vg cvg vhb,"[0, 0, 0, 0, 1, 0, 0, 0]"
đẹp lắm mn ơi giá tiền phù_hợp với học snh luon aá ai không mua là tiếc lắm luôn,"[0, 0, 0, 1, 0, 0, 0, 0]"
màu son lên môi rất đẹp mịn lì lâu trôi sẽ ủng_hộ shop dài_dài,"[1, 1, 0, 0, 0, 1, 0, 0]"
với giá này thì sản_phẩm rất đẹp khá là lì máu bên ngoài sẽ đậm hơn trong ảnh nha mọi người nên mua nha,"[1, 0, 0, 1, 0, 1, 0, 0]"
rất là xinh ship cũng nhanh màu cũng rất là xinh makeup lên thì đánh nhìn ok hơn,"[0, 0, 0, 0, 0, 1, 1, 0]"
shope kol mn hãy đăng_kí va làm thử nhé folow tik tok mình để có voucher 2 tr nhé bạn nữ trong video đã hướng_dẫn mình làm shope kol,"[0, 0, 0, 0, 1, 0, 0, 0]"
son lên màu khá chuẩn ăn thì vẫn bị trôi mix hai màu sẽ đẹp hơn là đánh 1 màu ấy săn sale dc 2 cây nhưng giá chỉ 170 thôi grinning_face_with_big_eyes,"[1, 0, 0, 1, 0, 1, 0, 0]"
giao hàng hơi lâu đóng_gói cẩn_thận lên màu đẹp có mùi thơm của trái_cây,"[0, 0, 1, 0, 0, 1, 1, 1]"
shop đóng gói hàng cẩn_thận ship mùa dịch thì tầm 1 tuần là nhận được hàng r sản_phẩm ở ngoài nhìn giống trong ảnh đẹp quá nên chưa dám test xem chất son ntn,"[0, 0, 0, 0, 0, 0, 1, 1]"
